dataset,metric,basis_1,basis_2,p_value,p_value_holm,significant_after_holm,effect_size_rank_biserial_r,mean_diff_1_minus_2
bng_glass,f1,gen_exponential,laplacian,0.17059839516878128,1.0,False,0.2903225806451613,0.0005568641079809478
bng_glass,f1,gen_exponential,logarithmic,0.19807579927146435,1.0,False,0.2731182795698925,0.00045114186566536096
bng_glass,f1,gen_exponential,lorentzian,0.3284698575735092,1.0,False,-0.2086021505376344,-0.00015976224198915867
bng_glass,f1,gen_exponential,multiquadratic,1.862645149230957e-08,3.818422555923462e-06,True,0.978494623655914,0.005536557973211398
bng_glass,f1,gen_exponential,quartic_spline,0.027741437777876854,1.0,False,0.45806451612903226,0.0011132711518460625
bng_glass,f1,gen_exponential,radial,0.00466480478644371,0.6577374748885632,False,0.578494623655914,0.0017399875413775523
bng_glass,f1,gen_exponential,rational_quadratic,0.00466480478644371,0.6577374748885632,False,-0.578494623655914,-0.001297746755266671
bng_glass,f1,gen_exponential,rbf_gaussian,0.08793856762349606,1.0,False,0.35913978494623655,0.0007613249684667589
bng_glass,f1,gen_exponential,shepard,0.12413446232676506,1.0,False,-0.3247311827956989,-0.0009026095954179358
bng_glass,f1,gen_exponential,sigmoidal,0.24494642950594425,1.0,False,0.24731182795698925,0.00017309738853121814
bng_glass,f1,gen_exponential,softmax_radial,0.17059839516878128,1.0,False,0.2903225806451613,0.0005568641079809478
bng_glass,f1,gen_exponential,student_t,0.8871948085725307,1.0,False,-0.03225806451612903,-0.0001292731280024273
bng_glass,f1,gen_exponential,wendland_c2,0.010598260909318924,1.0,False,0.5268817204301075,0.0015275216226049992
bng_glass,f1,harmonic,inverse_multiquadratic,0.4898460879921913,1.0,False,-0.14838709677419354,-0.00032695527986270623
bng_glass,f1,harmonic,laplacian,0.5158484429121017,1.0,False,0.13978494623655913,0.00035918195612066883
